event_id;split
35895;train
35896;train
35897;train
35898;test
35899;train
35900;train
35901;train
35902;train
35903;test
35904;validation
35905;train
35906;train
35907;train
35908;train
35909;train
35910;train
35911;train
35912;train
35913;train
35914;train
35915;validation
35916;test
35917;test
35918;test
35919;validation
35920;validation
35921;train
35922;test
35923;validation
35924;train
35925;train
35926;train
35927;train
35928;train
35929;train
35930;train
35931;validation
35932;validation
35933;train
35934;validation
35935;train
35936;train
35937;train
35938;train
35939;train
35940;train
35941;train
35942;validation
35943;train
35944;train
35945;train
35946;train
35947;train
35948;train
35949;test
35950;validation
35951;test
35952;train
35953;validation
35954;train
35955;train
35956;train
35957;train
35958;train
35959;train
35960;train
35961;train
35962;train
35963;train
35964;validation
35965;test
35966;train
35967;validation
35968;train
35969;validation
35970;train
35971;train
35972;train
35973;test
35974;train
35975;train
35976;train
35977;train
35978;train
35979;train
35980;train
35981;train
35982;train
35983;train
35984;train
35985;train
35986;train
35987;validation
35988;train
35989;train
35990;train
35991;test
35992;validation
35993;train
35994;train
35995;validation
35996;train
35997;train
35998;test
35999;train
36000;train
36001;train
36002;train
36003;test
36004;train
36005;train
36006;train
36007;test
36008;validation
36009;test
36010;train
36011;validation
36012;train
36013;train
36014;train
36015;train
36016;train
36017;train
36018;test
36019;train
36020;test
36021;train
36022;train
36023;train
36024;train
36025;train
36026;validation
36027;train
36028;validation
36029;train
36030;validation
36031;train
36032;train
36033;test
36034;train
36035;train
36036;train
36037;train
36038;test
36039;train
36040;validation
36041;validation
36042;test
36043;train
36044;train
36045;train
36046;train
36047;train
36048;train
36049;train
36050;train
36051;train
36052;train
36053;test
36054;train
36055;train
36056;train
36057;validation
36058;train
36059;train
36060;train
36061;train
36062;train
36063;train
36064;train
36065;train
36066;train
36067;train
36068;train
36069;test
36070;train
36071;train
36072;test
36073;validation
36074;train
36075;train
36076;validation
36077;train
36078;validation
36079;train
36080;validation
36081;train
36082;train
36083;train
36084;train
36085;train
36086;train
36087;train
36088;train
36089;train
36090;train
36091;train
36092;train
36093;train
36094;train
36095;train
36096;train
36097;train
36098;test
36099;test
36100;train
36101;validation
36102;train
36103;train
36104;train
36105;train
36106;train
36107;train
36108;train
36109;train
36110;validation
36111;test
36112;train
36113;train
36114;train
36115;train
36116;train
36117;train
36118;test
36119;validation
36120;train
36121;train
36122;train
36123;train
36124;validation
36125;train
36126;train
36127;train
36128;validation
36129;validation
36130;train
36131;train
36132;train
36133;train
36134;train
36135;train
36136;train
36137;train
36138;train
36139;train
36140;test
36141;train
36142;train
36143;train
36144;train
36145;train
36146;train
36147;train
36148;validation
36149;train
36150;train
36151;train
36152;train
36153;train
36154;test
36155;train
36156;test
36157;train
36158;train
36159;train
36160;train
36161;train
36162;train
36163;train
36164;train
36165;train
36166;train
36167;train
36168;validation
36169;train
36170;train
36171;train
36172;train
36173;train
36174;train
36175;train
36176;train
36177;train
36178;train
36179;test
36180;train
36181;train
36182;train
36183;train
36184;train
36185;train
36186;test
36187;train
36188;train
36189;train
36190;train
36191;validation
36192;train
36193;train
36194;validation
36195;train
36196;validation
36197;test
36198;train
36199;train
36200;train
36201;train
36202;test
36203;train
36204;validation
36205;test
36206;train
36207;train
36208;train
36209;validation
36210;train
36211;validation
36212;train
36213;train
36214;train
36215;train
36216;train
36217;train
36218;train
36219;train
36220;train
36221;train
36222;test
36223;train
36224;validation
36225;test
36226;train
36227;test
36228;validation
36229;train
36230;train
36231;train
36232;validation
36233;train
36234;train
36235;train
36236;validation
36237;validation
36238;train
36239;train
36240;train
36241;test
36242;train
36243;train
36244;train
36245;train
36246;train
36247;train
36248;train
36249;train
36250;train
36251;train
36252;train
36253;train
36254;train
36255;train
36256;train
36257;train
36258;train
36259;train
36260;validation
36261;train
36262;validation
36263;validation
36264;train
36265;train
36266;validation
36267;test
36268;train
36269;validation
36270;validation
36271;validation
36272;train
36273;train
36274;train
36275;train
36276;train
36277;train
36278;validation
36279;train
36280;train
36281;train
36282;train
36283;train
36284;train
36285;validation
36286;train
36287;train
36288;train
36289;validation
36290;train
36291;train
36292;train
36293;train
36294;test
36295;validation
36296;train
36297;train
36298;train
36299;train
36300;validation
36301;test
36302;train
36303;train
36304;train
36305;train
36306;train
36307;validation
36308;train
36309;train
36310;train
36311;train
36312;train
36313;train
36314;train
36315;train
36316;train
36317;train
36318;train
36319;train
36320;validation
36321;validation
36322;train
36323;test
36324;train
36325;validation
36326;train
36327;validation
36328;train
36329;train
36330;train
36331;train
36332;train
36333;train
36334;test
36335;test
36336;train
36337;train
36338;train
36339;validation
36340;train
36341;train
36342;train
36343;train
36344;train
36345;train
36346;train
36347;train
36348;train
36349;train
36350;train
36351;test
36352;validation
36353;validation
36354;validation
36355;train
36356;test
36357;train
36358;train
36359;train
36360;train
36361;test
36362;train
36363;train
36364;train
36365;train
36366;train
36367;train
36368;train
36369;train
36370;train
36371;train
36372;train
36373;train
36374;train
36375;train
36376;validation
36377;train
36378;train
36379;test
36380;validation
36381;train
36382;train
36383;train
36384;train
36385;train
36386;train
36387;test
36388;train
36389;train
36390;train
36391;train
36392;train
36393;train
36394;validation
36395;test
36396;train
36397;validation
36398;train
36399;train
36400;train
36401;train
36402;train
36403;train
36404;test
36405;test
36406;train
36407;test
36408;validation
36409;train
36410;train
36411;train
36412;train
36413;train
36414;train
36415;train
36416;train
36417;train
36418;train
36419;validation
36420;train
36421;train
36422;validation
36423;train
36424;validation
36425;train
36426;train
36427;train
36428;train
36429;train
36430;train
36431;train
36432;train
36433;train
36434;train
36435;train
36436;train
36437;train
36438;train
36439;train
36440;test
36441;train
36442;train
36443;train
36444;validation
36445;validation
36446;train
36447;train
36448;train
36449;train
36450;test
36451;test
36452;train
36453;test
36454;test
36455;train
36456;train
36457;validation
36458;train
36459;train
36460;validation
36461;test
36462;train
36463;train
36464;test
36465;train
36466;validation
36467;train
36468;validation
36469;test
36470;train
36471;train
36472;train
36473;train
36474;test
36475;train
36476;test
36477;validation
36478;train
36479;train
36480;train
36481;test
36482;train
36483;train
36484;train
36485;test
36486;train
36487;test
36488;train
36489;test
36490;test
36491;test
36492;train
36493;validation
36494;validation
36495;train
36496;train
36497;train
36498;train
36499;train
36500;validation
36501;train
36502;train
36503;train
36504;train
36505;train
36506;train
36507;test
36508;train
36509;validation
36510;validation
36511;validation
36512;train
36513;validation
36514;train
36515;train
36516;validation
36517;train
36518;train
36519;train
36520;train
36521;train
36522;train
36523;train
36524;train
36525;train
36526;validation
36527;train
36528;validation
36529;train
36530;validation
36531;train
36532;train
36533;test
36534;train
36535;test
36536;train
36537;train
36538;train
36539;validation
36540;train
36541;train
36542;train
36543;validation
36544;train
36545;train
36546;validation
36547;train
36548;validation
36549;train
36550;train
36551;validation
36552;test
36553;test
36554;validation
36555;train
36556;validation
36557;test
36558;train
36559;validation
36560;test
36561;train
36562;validation
36563;train
36564;train
36565;validation
36566;train
36567;train
36568;train
36569;validation
36570;validation
36571;train
36572;train
36573;train
36574;train
36575;test
36576;train
36577;train
36578;test
36579;train
36580;train
36581;train
36582;validation
36583;train
36584;train
36585;test
36586;train
36587;train
36588;validation
36589;test
36590;train
36591;train
36592;train
36593;train
36594;train
36595;validation
36596;train
36597;validation
36598;validation
36599;train
36600;train
36601;test
36602;train
36603;validation
36604;test
36605;train
36606;test
36607;test
36608;validation
36609;validation
36610;train
36611;train
36612;train
36613;train
36614;train
36615;validation
36616;validation
36617;train
36618;train
36619;test
36620;train
36621;train
36622;train
36623;train
36624;validation
36625;train
36626;train
36627;validation
36628;train
36629;test
36630;test
36631;test
36632;train
36633;train
36634;train
36635;train
36636;train
36637;train
36638;validation
36639;validation
36640;train
36641;train
36642;test
36643;train
36644;train
36645;train
36646;train
36647;test
36648;validation
36649;train
36650;train
36651;train
36652;train
36653;train
36654;validation
36655;train
36656;train
36657;validation
36658;train
36659;validation
36660;train
36661;train
36662;validation
36663;validation
36664;train
36665;test
36666;validation
36667;train
36668;test
36669;train
36670;train
36671;train
36672;train
36673;train
36674;test
36675;train
36676;train
36677;train
36678;test
36679;train
36680;train
36681;train
36682;validation
36683;train
36684;train
36685;train
36686;train
36687;validation
36688;train
36689;test
36690;train
36691;test
36692;train
36693;train
36694;train
36695;test
36696;train
36697;test
36698;train
36699;train
36700;train
36701;validation
36702;validation
36703;validation
36704;validation
36705;test
36706;validation
36707;train
36708;test
36709;train
36710;train
36711;train
36712;train
36713;train
36714;test
36715;train
36716;train
36717;train
36718;train
36719;train
36720;train
36721;train
36722;test
36723;train
36724;test
36725;train
36726;train
36727;train
36728;train
36729;test
36730;validation
36731;test
36732;validation
36733;test
36734;train
36735;train
36736;train
36737;train
36738;train
36739;train
36740;train
36741;validation
36742;validation
36743;train
36744;test
36745;train
36746;train
36747;test
36748;train
36749;train
36750;train
36751;validation
36752;train
36753;test
36754;train
36755;train
36756;train
36757;train
36758;train
36759;train
36760;train
36761;test
36762;test
36763;train
36764;train
36765;train
36766;train
36767;test
36768;train
36769;train
36770;train
36771;validation
36772;train
36773;train
36774;train
36775;train
36776;train
36777;train
36778;test
36779;validation
36780;train
36781;train
36782;validation
36783;train
36784;train
36785;validation
36786;train
36787;train
36788;test
36789;test
36790;train
36791;train
36792;train
36793;train
36794;train
36795;train
36796;train
36797;train
36798;validation
36799;validation
36800;train
36801;train
36802;validation
36803;train
36804;train
36805;train
36806;validation
36807;train
36808;train
36809;train
36810;train
36811;train
36812;train
36813;train
36814;train
36815;train
36816;train
36817;test
36818;validation
36819;train
36820;train
36821;train
36822;train
36823;train
36824;train
36825;train
36826;train
36827;train
36828;train
36829;train
36830;train
36831;test
36832;train
36833;train
36834;train
36835;validation
36836;test
36837;train
36838;train
36839;validation
36840;test
36841;train
36842;test
36843;validation
36844;train
36845;train
36846;validation
36847;test
36848;train
36849;train
36850;validation
36851;validation
36852;train
36853;train
36854;validation
36855;train
36856;validation
36857;validation
36858;test
36859;train
36860;train
36861;validation
36862;test
36863;test
36864;train
36865;train
36866;test
36867;train
36868;test
36869;train
36870;train
36871;validation
36872;train
36873;train
36874;train
36875;test
36876;train
36877;validation
36878;train
36879;train
36880;train
36881;test
36882;train
36883;train
36884;train
36885;validation
36886;train
36887;train
36888;test
36889;train
36890;train
36891;train
36892;train
36893;train
36894;train
36895;train
36896;test
36897;validation
36898;train
36899;train
36900;test
36901;train
36902;train
36903;train
36904;train
36905;train
36906;train
36907;train
36908;train
36909;train
36910;train
36911;train
36912;train
36913;train
36914;train
36915;train
36916;train
36917;train
36918;train
36919;train
36920;train
36921;train
36922;train
36923;train
36924;train
36925;train
36926;train
36927;train
36928;train
36929;train
36930;train
36931;validation
36932;train
36933;train
36934;train
36935;test
36936;train
36937;train
36938;train
36939;test
36940;train
36941;train
36942;test
36943;validation
36944;train
36945;train
36946;train
36947;train
36948;test
36949;train
36950;train
36951;test
36953;train
36954;train
36955;validation
36956;train
36957;train
36958;train
36959;train
36960;train
36961;test
36962;test
36963;train
36964;train
36965;test
36966;train
36967;train
36968;train
36969;test
36970;train
36971;train
36972;validation
36973;train
36974;train
36975;train
36976;train
36977;test
36978;train
36979;validation
36980;train
36981;train
36982;test
36983;train
36984;train
36985;train
36986;train
36987;train
36988;train
36989;train
36990;train
36991;train
36992;train
36993;test
36994;test
36995;train
36996;train
36997;train
36998;train
36999;test
37000;test
37001;train
37002;train
37003;train
37004;train
37005;validation
37006;validation
37007;train
37008;train
37009;validation
37010;test
37011;test
37012;test
37013;train
37014;test
37015;train
37016;train
37017;train
37018;train
37019;train
37020;test
37021;train
37022;train
37023;train
37024;train
37025;train
37026;train
37027;train
37028;train
37029;train
37030;validation
37031;train
37032;train
37033;train
37034;train
37035;train
37036;train
37037;validation
37038;train
37039;train
37040;train
37041;train
37042;train
37043;validation
37044;train
37045;train
37046;train
37047;train
37048;test
37049;train
37050;test
37051;test
37052;train
37053;train
37054;train
37055;validation
37056;train
37057;train
37058;train
37059;validation
37060;train
37061;test
37062;validation
37063;train
37064;train
37065;test
37066;train
37067;test
37068;train
37069;train
37070;train
37071;train
37072;train
37073;train
37074;test
37075;validation
37076;validation
37077;train
37078;validation
37079;train
37080;validation
37081;train
37082;validation
37083;train
37084;train
37085;test
37086;validation
37087;train
37088;train
37089;validation
37090;train
37091;train
37092;train
37093;train
37094;train
37095;train
37096;train
37097;train
37098;train
37099;train
37100;train
37101;train
37102;train
37103;train
37104;test
37105;train
37106;train
37107;train
37108;train
37109;train
37110;validation
37111;train
37112;train
37113;train
37114;train
37115;train
37116;train
37117;train
37118;train
37119;train
37120;train
37121;test
37122;validation
37123;train
37124;train
37125;train
37126;test
37127;train
37128;train
37129;train
37130;train
37131;train
37132;test
37133;train
37134;train
37135;train
37136;train
37137;test
37138;train
37139;validation
37140;train
37141;train
37142;train
37143;validation
37144;validation
37145;train
37146;train
37147;test
37148;train
37149;validation
37150;train
37151;train
37152;validation
37153;train
37154;train
37155;train
37156;validation
37157;train
37158;validation
37159;train
37160;train
37161;validation
37162;train
37163;test
37164;validation
37165;train
37166;test
37167;train
37168;test
37169;test
37170;validation
37171;test
37172;train
37173;train
37174;train
37175;train
37176;train
37177;train
37178;test
37179;train
37180;train
37181;train
37182;test
37183;train
37184;train
37185;train
37186;train
37187;train
37188;train
37189;test
37190;train
37191;train
37192;train
37193;validation
37194;train
37195;train
37196;train
37197;train
37198;validation
37199;test
37200;train
37201;validation
37202;train
37203;train
37204;train
37205;train
37206;train
37207;validation
37208;train
37209;validation
37210;train
37211;train
37212;train
37213;validation
37214;train
37215;test
37216;train
37217;test
37218;train
37219;test
37220;test
37221;train
37222;train
37223;train
37224;train
37225;train
37226;train
37227;validation
37228;train
37229;validation
37230;validation
37231;train
37232;train
37233;train
37234;train
37235;train
37236;validation
37237;validation
37238;train
37239;train
37240;validation
37241;validation
37242;test
37243;train
37244;train
37245;validation
37246;test
37247;validation
37248;test
37249;train
37250;validation
37251;train
37252;validation
37253;validation
37254;train
37255;train
37256;train
37257;train
37258;train
37259;train
37260;train
37261;train
37262;train
37263;train
37264;train
37265;train
37266;train
37267;test
37268;test
37269;train
37270;train
37271;train
37272;train
37273;validation
37274;test
37275;train
37276;train
37277;train
37278;validation
37279;train
37280;train
37281;train
37282;train
37283;train
37284;validation
37285;train
37286;train
37287;validation
37288;train
37289;train
37290;train
37291;validation
37292;train
37293;train
37294;test
37295;train
37296;test
37297;train
37298;test
37299;train
37300;validation
37301;train
37302;train
37303;train
37304;validation
37305;test
37306;train
37307;train
37308;train
37309;train
37310;train
37311;train
37312;train
37313;train
37314;train
37315;train
37316;train
37317;train
37318;test
37319;train
37320;train
37321;test
37322;train
37323;train
37324;train
37325;train
37326;train
37327;train
37328;train
37329;train
37330;validation
37331;train
37332;train
37333;train
37334;train
37335;train
37336;train
37337;train
37338;train
37339;train
37340;test
37341;train
37342;train
37343;train
37344;train
37345;train
37346;train
37347;train
37348;train
37349;train
37350;train
37351;train
37352;train
37353;train
37354;train
37355;train
37356;train
37357;validation
37358;train
37359;train
37360;test
37361;train
37362;train
37363;train
37364;train
37365;train
37366;train
37367;validation
37368;train
37369;train
37370;train
37371;train
37372;test
37373;train
37374;train
37375;train
37376;train
37377;train
37378;test
37379;test
37380;train
37381;train
37382;validation
37383;train
37384;train
37385;train
37386;train
37387;train
37388;train
37389;train
37390;train
37391;train
37392;train
37393;train
37394;train
37395;train
37396;train
37397;train
37398;validation
37399;train
37400;validation
37401;train
37402;validation
37403;test
37404;train
37405;train
37406;train
37407;test
37408;train
37409;test
37410;test
37411;test
37412;train
37413;train
37414;train
37415;validation
37416;test
37417;train
37418;train
37419;train
37420;train
37421;train
37422;train
37423;test
37424;train
37425;train
37426;train
37427;train
37428;train
37429;train
37430;train
37431;train
37432;test
37433;train
37434;train
37435;train
37436;train
37437;train
37438;test
37439;train
37440;train
37441;train
37442;train
37443;train
37444;train
37445;test
37446;test
37447;train
37448;train
37449;train
37450;train
37451;train
37452;validation
37453;train
37454;train
37455;train
37456;train
37457;train
37458;train
37459;validation
37460;test
37461;train
37462;train
37463;train
37464;train
37465;train
37466;validation
37467;train
37468;train
37469;train
37470;train
37471;train
37472;test
37473;test
37474;validation
37475;train
37476;train
37477;train
37478;validation
37479;train
37480;test
37481;train
37482;train
37483;validation
37484;train
37485;train
37486;train
37487;train
37488;train
37489;test
37490;train
37491;validation
37492;test
37493;train
37494;train
37495;train
37496;validation
37497;validation
37498;train
37499;train
37500;train
37501;train
37502;train
37503;train
37504;train
37505;train
37506;train
37507;train
37508;train
37509;train
37510;test
37511;train
37512;train
37513;train
37514;train
37515;train
37516;train
37517;train
37518;test
37519;train
37520;train
37521;train
37522;test
37523;validation
37524;test
37525;train
37526;train
37527;validation
37528;validation
37529;validation
37530;validation
37531;test
37532;train
37533;test
37534;test
37535;train
37536;train
37537;test
37538;train
37539;validation
37540;train
37541;train
37542;train
37543;train
37544;test
37545;test
37546;train
37547;validation
37548;test
37549;train
37550;train
37551;train
37552;train
37553;train
37554;train
37555;train
37556;train
37557;train
37558;train
37559;train
37560;train
37561;validation
37562;train
37563;validation
37564;train
37565;test
37566;train
37567;train
37568;train
37569;train
37570;validation
37571;validation
37572;train
37573;train
37574;train
37575;validation
37576;train
37577;train
37578;train
37579;test
37580;train
37581;train
37582;train
37583;train
37584;train
37585;test
37586;train
37587;test
37588;train
37589;test
37590;test
37591;train
37592;test
37593;train
37594;train
37595;validation
37596;train
37597;train
37598;train
37599;train
37600;test
37601;train
37602;train
37603;train
37604;train
37605;train
37606;train
37607;train
37608;validation
37609;validation
37610;train
37611;train
37612;train
37613;train
37614;test
37615;train
37616;train
37617;train
37618;train
37619;test
37620;train
37621;train
37622;train
37623;validation
37624;validation
37625;train
37626;train
37627;validation
37628;train
37629;train
37630;validation
37631;train
37632;train
37633;train
37634;validation
37635;train
37636;validation
37637;train
37638;test
37639;train
37640;test
37641;test
37642;train
37643;train
37644;train
37645;train
37646;validation
37647;test
37648;validation
37649;validation
37650;test
37651;train
37652;validation
37653;validation
37654;train
37655;train
37656;train
37657;train
37658;test
37659;test
37660;validation
37661;train
37662;validation
37663;train
37664;train
37665;train
37666;validation
37667;train
37668;train
37669;train
37670;validation
37671;train
37672;test
37673;train
37674;validation
37675;train
37676;test
37677;train
37678;train
37679;train
37680;train
37681;train
37682;validation
37683;train
37684;train
37685;train
37686;train
37687;validation
37688;train
37689;validation
37690;train
37691;test
37692;train
37693;train
37694;train
37695;train
37696;train
37697;test
37698;train
37699;train
37700;train
37701;train
37702;test
37703;train
37704;validation
37705;train
37706;train
37707;validation
37708;test
37709;train
37710;train
37711;train
37712;train
37713;train
37714;train
37715;test
37716;validation
37717;validation
37718;train
37719;train
37720;validation
37721;train
37722;train
37723;train
37724;validation
37725;train
37726;train
37727;test
37728;train
37729;train
37730;train
37731;test
37732;validation
37733;train
37734;train
37735;test
37736;train
37737;train
37738;train
37739;validation
37740;validation
37741;train
37742;train
37743;train
37744;test
37745;test
37746;train
37747;train
37748;train
37749;train
37750;train
37751;train
37752;train
37753;test
37754;train
37755;train
37756;train
37757;train
37758;train
37759;train
37760;test
37761;validation
37762;validation
37763;train
37764;test
37765;train
37766;train
37767;test
37768;test
37769;train
37770;train
37771;test
37772;validation
37773;test
37774;train
37775;train
37776;train
37777;validation
37778;train
37779;train
37780;test
37781;train
37782;train
37783;train
37784;train
37785;train
37786;train
37787;test
37788;validation
37789;train
37790;train
37791;train
37792;test
37793;test
37794;validation
37795;train
37796;train
37797;validation
37798;train
37799;validation
37800;train
37801;train
37802;test
37803;train
37804;train
37805;train
37806;test
37807;validation
37808;train
37809;train
37810;test
37811;train
37812;train
37813;train
37814;train
37815;validation
37816;validation
37817;train
37818;test
37819;validation
37820;train
37821;train
37822;train
37823;train
37824;train
37825;train
37826;validation
37827;train
37828;train
37829;train
37830;train
37831;train
37832;train
37833;train
37834;test
37835;test
37836;train
37837;train
37838;train
37839;validation
37840;train
37841;train
37842;train
37843;train
37844;train
37845;train
37846;train
37847;train
37848;train
37849;train
37850;test
37851;train
37852;test
37853;train
37854;train
37855;validation
37856;validation
37857;test
37858;train
37859;validation
37860;train
37861;train
37862;train
37863;test
37864;train
37865;train
37866;train
37867;train
37868;validation
37869;test
37870;train
37871;train
37872;train
37873;train
37874;train
37875;train
37876;train
37877;validation
37878;test
37879;train
37880;train
37881;train
37882;train
37883;train
37884;validation
37885;test
37886;validation
37887;train
37888;train
37889;train
37890;train
37891;train
37892;test
37893;validation
37894;test
37895;test
37896;train
37897;train
37898;train
37899;train
37900;test
37901;train
37902;train
37903;test
37904;train
37905;train
37906;test
37907;train
37908;test
37909;test
37910;train
37911;train
37912;train
37913;train
37914;validation
37915;train
37916;train
37917;train
37918;train
37919;train
37920;train
37921;validation
37922;train
37923;train
37924;train
37925;train
37926;validation
37927;test
37928;train
37929;train
37930;train
37931;train
37932;validation
37933;train
37934;train
37935;validation
37936;train
37937;train
37938;train
37939;validation
37940;train
37941;train
37942;train
37943;train
37944;train
37945;train
37946;test
37947;validation
37948;train
37949;train
37950;train
37951;train
37952;train
37953;train
37954;test
37955;train
37956;train
37957;train
37958;validation
37959;train
37960;train
37961;validation
37962;train
37963;train
37964;train
37965;validation
37966;train
37967;train
37968;train
37969;validation
37970;train
37971;validation
37972;train
37973;train
37974;train
37975;train
37976;test
37977;test
37978;train
37979;train
37980;train
37981;train
37982;train
37983;train
37984;validation
37985;train
37986;train
37987;train
37988;train
37989;train
37990;test
37991;train
37992;train
37993;train
37994;train
37995;validation
37996;train
37997;test
37998;validation
37999;test
38000;train
38001;test
38002;train
38003;train
38004;train
38005;train
38006;validation
38007;validation
38008;train
38009;train
38010;train
38011;test
38012;validation
38013;validation
38014;train
38015;train
38016;train
38017;train
38018;validation
38019;train
38020;train
38021;train
38022;train
38023;validation
38024;validation
38025;train
38026;test
38027;test
38028;train
38029;validation
38030;train
38031;train
38032;train
38033;train
38034;test
38035;train
38036;validation
38037;test
38038;train
38039;train
38040;train
38041;train
38042;train
38043;train
38044;train
38045;train
38046;test
38047;validation
38048;train
38049;train
38050;test
38051;train
38052;train
38053;train
38054;train
38055;train
38056;train
38057;train
38058;train
38059;train
38060;train
38061;train
38062;train
38063;train
38064;train
38065;validation
38066;train
38067;validation
38068;test
38069;train
38070;train
38071;validation
38072;train
38073;train
38074;train
38075;train
38076;train
38077;train
38078;train
38079;validation
38080;test
38081;train
38082;train
38083;test
38084;train
38085;train
38086;validation
38087;train
38088;train
38089;train
38090;train
38091;train
38092;train
38093;train
38094;test
38095;validation
38096;train
38097;train
38098;train
38099;train
38100;test
38101;train
38102;train
38103;test
38104;train
38105;train
38106;validation
38107;train
38108;train
38109;train
38110;test
38111;train
38112;train
38113;train
38114;test
38115;train
38116;train
38117;train
38118;train
38119;train
38120;train
38121;train
38122;train
38123;train
38124;train
38125;train
38126;validation
38127;train
38128;validation
38129;train
38130;train
38131;train
38132;train
38133;train
38134;train
38135;test
38136;train
38137;train
38138;test
38139;train
38140;train
38141;train
38142;train
38143;test
38144;train
38145;train
38146;train
38147;validation
38148;test
38149;train
38150;test
38151;train
38152;validation
38153;train
38154;train
38155;train
38156;test
38157;train
38158;test
38159;train
38160;train
38161;train
38162;train
38163;train
38164;train
38165;train
38166;validation
38167;train
38168;validation
38169;train
38170;validation
38171;validation
38172;train
38173;train
38174;train
38175;train
38176;test
38177;validation
38178;test
38179;train
38180;test
38181;train
38182;train
38183;test
38184;train
38185;train
38186;train
38187;train
38188;train
38189;train
38190;test
38191;test
38192;train
38193;train
38194;test
38195;train
38196;test
38197;train
38198;train
38199;train
38200;train
38201;train
38202;train
38203;train
38204;train
38205;test
38206;train
38207;validation
38208;train
38209;test
38210;train
38211;train
38212;train
38213;train
38214;train
38215;train
38216;train
38217;train
38218;train
38219;test
38220;train
38221;train
38222;train
38223;train
38224;test
38225;train
38226;validation
38227;validation
38228;train
38229;train
38230;validation
38231;test
38232;train
38233;train
38234;train
38235;test
38236;train
38237;train
38238;train
38239;train
38240;train
38241;train
38242;train
38243;train
38244;train
38245;train
38246;train
38247;train
38248;train
38249;validation
38250;validation
38251;train
38252;test
38253;train
38254;train
38255;train
38256;train
38257;train
38258;train
38259;train
38260;train
38261;validation
38262;test
38263;train
38264;test
38265;test
38266;train
38267;train
38268;train
38269;train
38270;train
38271;train
38272;validation
38273;train
38274;train
38275;train
38276;validation
38277;train
38278;train
38279;train
38280;validation
38281;train
38283;train
38284;train
38285;validation
38286;train
38287;train
38288;test
38289;train
38290;train
38291;train
38292;train
38293;validation
38294;validation
38295;train
38296;train
38297;train
38298;train
38299;validation
38300;validation
38301;test
38302;train
38303;train
38304;train
38305;validation
38306;train
38307;test
38308;validation
38309;train
38310;train
38311;train
38312;train
38313;train
38314;train
38315;train
38316;validation
38317;test
38318;train
38319;train
38320;train
38321;train
38322;train
38323;train
38324;train
38325;train
38326;validation
38327;train
38328;train
38329;train
38330;train
38331;validation
38332;train
38333;train
38334;train
38335;train
38336;train
38337;train
38338;test
38339;train
38340;train
38341;train
38342;validation
38343;validation
38344;train
38345;train
38346;train
38347;test
38348;train
38349;train
38350;train
38351;train
38352;train
38353;train
38354;train
38355;train
38356;train
38357;train
38358;train
38359;train
38360;train
38361;train
38362;test
38363;test
38364;train
38365;test
38366;validation
38367;validation
38368;train
38369;train
38370;train
38371;train
38372;validation
38373;train
38374;train
38375;train
38376;train
38377;train
38378;validation
38379;train
38380;test
38381;train
38382;train
38383;train
38384;train
38385;train
38386;train
38387;train
38388;train
38389;validation
38390;validation
38391;train
38392;validation
38393;train
38394;train
38395;train
38396;train
38397;train
38398;train
38399;validation
38400;train
38401;train
38402;train
38403;train
38404;train
38405;train
38406;train
38407;train
38408;train
38409;train
38410;train
38411;train
38412;train
38413;train
38414;train
38415;train
38416;train
38417;train
38418;validation
38419;train
38420;train
38421;train
38422;train
38423;test
38424;test
38425;train
38426;test
38427;test
38428;train
38429;train
38430;train
38431;test
38432;train
38433;validation
38434;test
38435;test
38436;train
38437;test
38438;train
38439;train
38440;test
38441;validation
38442;train
38443;train
38444;train
38445;train
38446;train
38447;test
38448;validation
38449;test
38450;train
38451;train
38452;test
38453;train
38454;validation
38455;test
38456;train
38457;train
38458;train
38459;train
38460;train
38461;validation
38462;validation
38463;train
38464;train
38465;train
38466;test
38467;train
38468;train
38469;train
38470;train
38471;train
38472;train
38473;validation
38474;test
38475;train
38476;validation
38477;validation
38478;train
38479;train
38480;train
38481;train
38482;train
38483;train
38484;validation
38485;validation
38486;train
38487;validation
38488;validation
38489;train
38490;train
38491;train
38492;train
38493;train
38494;train
38495;train
38496;train
38497;train
38498;validation
38499;train
38500;test
38501;train
38502;train
38503;train
38504;train
38505;validation
38506;train
38507;train
38508;train
38509;train
38510;train
38511;train
38512;test
38513;train
38514;train
38515;train
38516;train
38517;train
38518;validation
38519;train
38520;validation
38521;train
38522;validation
38523;test
38524;train
38525;validation
38526;validation
38527;train
38528;validation
38529;train
38530;train
38531;train
38532;train
38533;train
38534;validation
38535;train
38536;train
38537;validation
38538;train
38539;test
38540;train
38541;train
38542;train
38543;train
38544;train
38545;train
38546;test
38547;validation
38548;train
38549;test
38550;train
38551;train
38552;train
38553;train
38554;test
38555;validation
38556;train
38557;train
38558;train
38559;train
38560;test
38561;train
38562;validation
38563;train
38564;train
38565;train
38566;train
38567;validation
38568;train
38569;train
38570;train
38571;test
38572;train
38573;train
38574;train
38575;train
38576;train
38577;train
38578;train
38579;test
38580;validation
38581;train
38582;validation
38583;train
38584;train
38585;train
38586;train
38587;train
38588;train
38589;train
38590;train
38591;train
38592;test
38593;validation
38594;test
38595;train
38596;train
38597;train
38598;validation
38599;train
38600;test
38601;validation
38602;test
38603;train
38604;test
38605;train
38606;test
38607;train
38608;train
38609;train
38610;train
38611;test
38612;validation
38613;validation
