event_id;idade;profissao;estado_civil;escolaridade;inadimplencia;financiamento_habitacional;emprestimo_pessoal;split
38766;67;aposentado;casado;basico_4_anos;nao;sim;nao;train
38767;40;administrativo;casado;ensino_superior;nao;nao;nao;train
38768;65;aposentado;solteiro;ensino_superior;nao;nao;nao;validation
38769;43;gestao;casado;ensino_medio;nao;nao;nao;train
38770;43;gestao;casado;ensino_medio;nao;sim;nao;train
38771;25;administrativo;casado;desconhecido;nao;nao;nao;test
38772;25;administrativo;casado;ensino_medio;nao;sim;nao;test
38773;64;desempregado;casado;basico_4_anos;nao;sim;nao;validation
38774;25;administrativo;casado;desconhecido;nao;nao;nao;test
38775;65;aposentado;solteiro;ensino_superior;nao;nao;nao;test
38776;29;administrativo;solteiro;ensino_superior;nao;nao;nao;train
38777;38;administrativo;casado;ensino_superior;nao;nao;nao;train
38778;67;aposentado;casado;basico_4_anos;nao;sim;nao;train
38779;51;autonomo;solteiro;basico_9_anos;nao;sim;nao;train
38780;49;desempregado;casado;curso_profissionalizante;nao;sim;nao;train
38781;34;administrativo;solteiro;ensino_superior;nao;sim;nao;train
38782;34;administrativo;solteiro;ensino_superior;nao;nao;nao;train
38783;34;administrativo;solteiro;ensino_superior;nao;nao;nao;test
38784;78;aposentado;divorciado_ou_viuvo;basico_4_anos;nao;sim;nao;train
38785;56;operario;divorciado_ou_viuvo;basico_4_anos;nao;nao;nao;train
38786;56;operario;divorciado_ou_viuvo;basico_4_anos;nao;nao;nao;train
38787;32;autonomo;casado;ensino_superior;nao;sim;nao;validation
38788;52;operario;solteiro;basico_9_anos;nao;nao;nao;train
38789;62;trabalhador_domestico;casado;basico_4_anos;nao;sim;nao;train
38790;29;estudante;solteiro;curso_profissionalizante;nao;sim;nao;train
38791;52;operario;solteiro;basico_9_anos;nao;sim;nao;train
38792;66;aposentado;casado;basico_4_anos;nao;sim;sim;train
38793;28;administrativo;solteiro;ensino_superior;nao;sim;nao;train
38794;56;gestao;divorciado_ou_viuvo;desconhecido;nao;sim;nao;train
38795;35;tecnico;solteiro;curso_profissionalizante;nao;sim;nao;test
38796;49;desempregado;casado;curso_profissionalizante;nao;sim;sim;validation
38797;32;autonomo;casado;ensino_superior;nao;nao;nao;train
38798;60;desempregado;casado;basico_4_anos;nao;nao;nao;train
38799;62;trabalhador_domestico;casado;ensino_superior;nao;sim;nao;train
38800;38;administrativo;casado;ensino_superior;nao;nao;nao;validation
38801;29;administrativo;solteiro;ensino_medio;nao;sim;nao;train
38802;25;administrativo;solteiro;ensino_superior;nao;nao;nao;train
38803;26;administrativo;casado;ensino_medio;nao;sim;nao;validation
38804;52;tecnico;casado;curso_profissionalizante;nao;nao;nao;train
38805;26;estudante;solteiro;ensino_superior;nao;nao;nao;validation
38806;26;operario;solteiro;ensino_medio;nao;sim;nao;train
38807;29;administrativo;solteiro;ensino_superior;nao;nao;nao;test
38808;32;administrativo;solteiro;ensino_superior;nao;sim;nao;test
38809;32;administrativo;solteiro;ensino_superior;nao;sim;nao;train
38810;53;administrativo;solteiro;ensino_superior;nao;sim;sim;validation
38811;80;aposentado;divorciado_ou_viuvo;desconhecido;nao;sim;sim;test
38812;31;tecnico;casado;desconhecido;nao;nao;nao;train
38813;21;estudante;solteiro;ensino_superior;nao;sim;nao;train
38814;65;aposentado;casado;ensino_superior;nao;nao;nao;validation
38815;43;tecnico;solteiro;ensino_superior;nao;nao;sim;train
38816;63;aposentado;casado;desconhecido;nao;nao;nao;train
38817;31;administrativo;solteiro;ensino_medio;nao;nao;nao;train
38818;29;tecnico;casado;ensino_superior;nao;sim;nao;train
38819;26;operario;solteiro;ensino_medio;nao;nao;nao;test
38820;52;tecnico;casado;curso_profissionalizante;nao;sim;nao;train
38821;52;tecnico;casado;curso_profissionalizante;nao;sim;nao;train
38822;52;tecnico;casado;curso_profissionalizante;nao;sim;nao;validation
38823;27;administrativo;solteiro;ensino_superior;nao;sim;nao;train
38824;39;gestao;solteiro;ensino_superior;nao;sim;nao;validation
38825;77;aposentado;casado;desconhecido;nao;sim;nao;train
38826;77;aposentado;casado;desconhecido;nao;sim;nao;train
38827;31;administrativo;solteiro;ensino_medio;nao;nao;nao;train
38828;31;servicos;casado;ensino_medio;nao;nao;nao;train
38829;41;gestao;casado;desconhecido;nao;nao;sim;train
38830;52;tecnico;casado;curso_profissionalizante;nao;sim;nao;train
38831;55;operario;casado;basico_4_anos;nao;nao;nao;train
38832;78;aposentado;divorciado_ou_viuvo;basico_4_anos;nao;sim;nao;test
38833;18;estudante;solteiro;ensino_medio;nao;nao;nao;train
38834;40;tecnico;solteiro;ensino_superior;nao;sim;nao;train
38835;19;estudante;solteiro;desconhecido;nao;nao;nao;test
38836;40;tecnico;solteiro;ensino_superior;nao;nao;nao;train
38837;25;estudante;solteiro;ensino_medio;nao;sim;nao;train
38838;40;tecnico;solteiro;ensino_superior;nao;sim;nao;train
38839;40;tecnico;solteiro;ensino_superior;nao;nao;nao;validation
38840;25;administrativo;solteiro;ensino_superior;nao;nao;sim;train
38841;61;aposentado;casado;basico_4_anos;nao;sim;nao;train
38842;39;administrativo;casado;ensino_medio;nao;nao;nao;train
38843;50;administrativo;casado;ensino_superior;nao;sim;nao;train
38844;64;aposentado;casado;ensino_medio;nao;nao;nao;train
38845;67;aposentado;casado;basico_4_anos;nao;nao;nao;validation
38846;50;administrativo;casado;ensino_superior;nao;sim;nao;train
38847;75;trabalhador_domestico;divorciado_ou_viuvo;basico_4_anos;nao;nao;nao;train
38848;50;administrativo;casado;ensino_superior;nao;nao;nao;test
38849;56;gestao;casado;ensino_superior;nao;sim;nao;train
38850;37;empreendedor;casado;ensino_superior;nao;sim;nao;train
38851;37;empreendedor;casado;ensino_superior;nao;sim;nao;train
38852;37;empreendedor;casado;ensino_superior;nao;sim;nao;test
38853;35;autonomo;solteiro;ensino_superior;nao;sim;nao;validation
38854;27;administrativo;casado;ensino_medio;nao;nao;sim;train
38855;25;administrativo;solteiro;ensino_superior;nao;sim;nao;validation
38856;30;operario;solteiro;ensino_medio;nao;desconhecido;desconhecido;train
38857;26;administrativo;casado;ensino_medio;nao;sim;nao;train
38858;35;gestao;casado;ensino_superior;nao;sim;sim;train
38859;38;administrativo;casado;ensino_medio;nao;sim;nao;test
38860;43;autonomo;casado;ensino_medio;nao;nao;nao;train
38861;54;servicos;casado;basico_9_anos;nao;sim;sim;validation
38862;30;administrativo;casado;ensino_medio;nao;desconhecido;desconhecido;train
38863;30;operario;solteiro;ensino_medio;nao;nao;nao;train
38864;35;gestao;casado;ensino_superior;nao;nao;nao;train
38865;31;tecnico;casado;ensino_superior;nao;nao;nao;train
38866;25;administrativo;solteiro;desconhecido;nao;sim;nao;train
38867;66;aposentado;casado;basico_4_anos;nao;sim;nao;test
38868;64;aposentado;casado;ensino_medio;nao;sim;nao;train
38869;34;tecnico;casado;curso_profissionalizante;nao;sim;nao;train
38870;30;operario;solteiro;ensino_medio;nao;nao;nao;train
38871;19;estudante;solteiro;desconhecido;nao;sim;nao;train
38872;25;administrativo;solteiro;desconhecido;nao;sim;nao;train
38873;25;administrativo;casado;ensino_superior;nao;sim;nao;validation
38874;42;gestao;casado;ensino_superior;nao;sim;nao;test
38875;48;tecnico;casado;curso_profissionalizante;nao;sim;nao;validation
38876;32;tecnico;casado;ensino_superior;nao;sim;nao;train
38877;72;aposentado;casado;ensino_medio;nao;nao;nao;train
38878;27;administrativo;casado;ensino_medio;nao;nao;nao;validation
38879;77;aposentado;divorciado_ou_viuvo;basico_4_anos;nao;sim;nao;validation
38880;34;gestao;casado;ensino_superior;nao;nao;nao;test
38881;72;aposentado;casado;ensino_superior;nao;nao;nao;train
38882;40;tecnico;solteiro;ensino_superior;nao;nao;nao;train
38883;40;tecnico;solteiro;ensino_superior;nao;nao;nao;test
38884;50;operario;casado;basico_9_anos;nao;sim;nao;train
38885;68;aposentado;casado;ensino_medio;nao;nao;nao;train
38886;34;autonomo;solteiro;ensino_superior;nao;nao;sim;validation
38887;47;gestao;casado;basico_9_anos;nao;sim;nao;test
38888;31;administrativo;solteiro;ensino_superior;nao;sim;nao;test
38889;36;operario;casado;basico_9_anos;nao;sim;nao;validation
38890;35;gestao;casado;ensino_superior;nao;sim;nao;train
38891;45;administrativo;divorciado_ou_viuvo;ensino_superior;nao;sim;nao;train
38892;63;aposentado;casado;basico_4_anos;nao;sim;nao;train
38893;82;aposentado;divorciado_ou_viuvo;basico_4_anos;nao;sim;nao;validation
38894;48;gestao;casado;ensino_superior;nao;sim;sim;train
38895;53;administrativo;casado;ensino_superior;nao;sim;nao;test
38896;43;administrativo;casado;ensino_superior;nao;sim;nao;train
38897;34;trabalhador_domestico;solteiro;basico_4_anos;nao;sim;nao;test
38898;43;administrativo;casado;ensino_superior;nao;sim;nao;validation
38899;26;administrativo;solteiro;ensino_superior;nao;sim;nao;train
38900;66;aposentado;solteiro;basico_4_anos;nao;sim;nao;train
38901;40;desempregado;divorciado_ou_viuvo;basico_4_anos;nao;nao;nao;train
38902;83;aposentado;divorciado_ou_viuvo;basico_4_anos;nao;nao;nao;train
38903;32;gestao;casado;ensino_superior;nao;nao;nao;train
38904;35;gestao;casado;ensino_superior;nao;nao;nao;train
38905;35;gestao;casado;ensino_superior;nao;nao;nao;train
38906;34;administrativo;divorciado_ou_viuvo;ensino_medio;nao;nao;nao;train
38907;30;administrativo;solteiro;ensino_superior;nao;sim;nao;validation
38908;65;aposentado;casado;basico_4_anos;nao;nao;sim;train
38909;31;administrativo;solteiro;ensino_superior;nao;nao;nao;validation
38910;83;aposentado;divorciado_ou_viuvo;basico_4_anos;nao;sim;sim;train
38911;55;gestao;casado;ensino_superior;nao;sim;nao;test
38912;27;gestao;solteiro;curso_profissionalizante;nao;sim;nao;train
38913;56;aposentado;casado;ensino_superior;nao;sim;nao;train
38914;26;estudante;solteiro;desconhecido;nao;sim;nao;train
38915;24;estudante;solteiro;desconhecido;nao;sim;nao;train
38916;57;aposentado;casado;basico_4_anos;nao;sim;nao;train
38917;53;desconhecido;casado;basico_9_anos;nao;nao;sim;train
38918;24;administrativo;solteiro;ensino_superior;nao;sim;nao;train
38919;58;autonomo;casado;ensino_superior;nao;nao;nao;test
38920;58;autonomo;casado;ensino_superior;nao;nao;nao;test
38921;32;administrativo;solteiro;ensino_medio;nao;nao;nao;train
38922;94;aposentado;casado;basico_9_anos;nao;nao;nao;train
38923;22;estudante;solteiro;desconhecido;nao;nao;nao;test
38924;31;tecnico;solteiro;ensino_superior;nao;nao;nao;train
38925;78;aposentado;casado;curso_profissionalizante;nao;sim;nao;train
38926;21;estudante;solteiro;curso_profissionalizante;nao;nao;nao;test
38927;55;gestao;casado;ensino_superior;nao;sim;nao;test
38928;57;administrativo;casado;ensino_superior;nao;nao;nao;train
38929;61;aposentado;casado;basico_4_anos;nao;sim;nao;train
38930;58;aposentado;casado;basico_4_anos;nao;sim;nao;train
38931;56;aposentado;casado;ensino_superior;nao;nao;nao;train
38932;48;gestao;divorciado_ou_viuvo;ensino_superior;nao;sim;nao;train
38933;28;administrativo;solteiro;ensino_superior;nao;sim;nao;train
38934;55;empreendedor;casado;ensino_superior;nao;sim;nao;validation
38935;56;trabalhador_domestico;divorciado_ou_viuvo;basico_4_anos;nao;sim;nao;train
38936;28;tecnico;solteiro;curso_profissionalizante;nao;sim;nao;test
38937;86;aposentado;divorciado_ou_viuvo;basico_4_anos;nao;sim;nao;train
38938;27;tecnico;solteiro;ensino_superior;nao;nao;sim;validation
38939;28;tecnico;solteiro;curso_profissionalizante;nao;sim;nao;test
38940;25;tecnico;solteiro;curso_profissionalizante;nao;sim;nao;train
38941;65;administrativo;divorciado_ou_viuvo;ensino_superior;nao;nao;nao;train
38942;32;gestao;solteiro;ensino_superior;nao;sim;sim;test
38943;78;aposentado;casado;curso_profissionalizante;nao;nao;nao;validation
38944;72;aposentado;casado;basico_9_anos;desconhecido;sim;nao;train
38945;77;aposentado;divorciado_ou_viuvo;basico_4_anos;nao;nao;nao;train
38946;67;aposentado;casado;basico_4_anos;nao;nao;nao;train
38947;73;aposentado;casado;ensino_superior;nao;nao;nao;train
38948;31;operario;casado;basico_6_anos;nao;sim;nao;train
38949;38;administrativo;casado;ensino_superior;nao;sim;nao;train
38950;44;administrativo;divorciado_ou_viuvo;ensino_medio;nao;sim;nao;train
38951;38;administrativo;casado;ensino_superior;nao;nao;sim;validation
38952;38;administrativo;casado;ensino_superior;nao;sim;nao;train
38953;62;operario;casado;basico_4_anos;nao;sim;nao;train
38954;81;trabalhador_domestico;divorciado_ou_viuvo;basico_4_anos;nao;sim;nao;train
38955;62;operario;casado;basico_4_anos;nao;nao;nao;test
38956;62;operario;casado;basico_4_anos;nao;sim;sim;train
38957;31;operario;casado;basico_6_anos;nao;sim;nao;train
38958;62;operario;casado;basico_4_anos;nao;sim;sim;validation
38959;60;administrativo;casado;desconhecido;desconhecido;sim;nao;validation
38960;38;tecnico;casado;ensino_superior;nao;sim;sim;train
38961;76;aposentado;casado;ensino_superior;nao;sim;nao;validation
38962;54;desempregado;casado;ensino_medio;nao;sim;nao;validation
38963;38;tecnico;casado;ensino_superior;nao;nao;nao;validation
38964;42;operario;casado;basico_9_anos;nao;sim;nao;train
38965;30;tecnico;casado;ensino_superior;nao;sim;nao;train
38966;55;tecnico;casado;ensino_medio;nao;sim;nao;validation
38967;58;desconhecido;casado;basico_9_anos;nao;sim;nao;test
38968;83;aposentado;casado;ensino_medio;nao;nao;nao;train
38969;83;aposentado;casado;ensino_medio;nao;sim;nao;train
38970;64;administrativo;casado;ensino_superior;nao;nao;sim;validation
38971;60;aposentado;casado;ensino_medio;nao;nao;nao;test
38972;64;gestao;divorciado_ou_viuvo;ensino_superior;nao;nao;sim;train
38973;40;operario;casado;curso_profissionalizante;nao;nao;nao;validation
38974;53;administrativo;casado;ensino_superior;nao;nao;nao;validation
38975;48;administrativo;casado;ensino_medio;desconhecido;nao;sim;train
38976;50;administrativo;solteiro;ensino_medio;nao;sim;nao;train
38977;60;aposentado;casado;ensino_superior;nao;nao;nao;validation
38978;23;estudante;solteiro;ensino_superior;nao;sim;nao;train
38979;48;gestao;casado;ensino_superior;nao;sim;nao;validation
38980;25;administrativo;solteiro;ensino_superior;nao;nao;nao;validation
38981;60;aposentado;casado;ensino_superior;nao;sim;nao;train
38982;46;administrativo;casado;ensino_superior;nao;desconhecido;desconhecido;train
38983;25;administrativo;solteiro;ensino_superior;nao;nao;nao;train
38984;55;administrativo;casado;ensino_medio;nao;nao;nao;train
38985;80;aposentado;divorciado_ou_viuvo;basico_4_anos;nao;nao;sim;validation
38986;48;administrativo;casado;ensino_superior;nao;nao;nao;validation
38987;30;estudante;solteiro;desconhecido;nao;nao;nao;train
38988;50;tecnico;casado;ensino_medio;nao;sim;nao;train
38989;49;trabalhador_domestico;solteiro;ensino_superior;nao;nao;sim;train
38990;36;administrativo;solteiro;ensino_medio;nao;desconhecido;desconhecido;test
38991;54;operario;casado;ensino_medio;nao;nao;nao;train
38992;36;tecnico;solteiro;curso_profissionalizante;nao;nao;nao;test
38993;54;tecnico;divorciado_ou_viuvo;ensino_superior;nao;desconhecido;desconhecido;test
38994;43;administrativo;casado;ensino_medio;nao;nao;sim;train
38995;36;administrativo;solteiro;ensino_medio;nao;sim;nao;train
38996;47;administrativo;casado;ensino_superior;nao;nao;nao;train
38997;49;trabalhador_domestico;solteiro;ensino_superior;nao;sim;nao;train
38998;47;administrativo;casado;ensino_superior;nao;sim;sim;train
38999;48;administrativo;casado;ensino_superior;nao;sim;nao;train
39000;50;tecnico;casado;ensino_medio;nao;nao;nao;validation
39001;38;tecnico;solteiro;ensino_superior;nao;sim;nao;train
39002;73;aposentado;casado;basico_4_anos;nao;nao;nao;train
39003;38;desempregado;solteiro;ensino_medio;nao;sim;nao;train
39004;54;administrativo;divorciado_ou_viuvo;ensino_superior;nao;nao;nao;validation
39005;42;servicos;casado;ensino_superior;nao;nao;nao;train
39006;29;estudante;solteiro;ensino_medio;nao;nao;nao;train
39007;64;aposentado;casado;basico_4_anos;nao;desconhecido;desconhecido;train
39008;56;gestao;casado;curso_profissionalizante;nao;nao;nao;train
39009;30;estudante;solteiro;desconhecido;nao;nao;nao;train
39010;31;autonomo;solteiro;ensino_superior;nao;nao;nao;test
39011;32;administrativo;casado;ensino_medio;nao;sim;sim;train
39012;86;aposentado;casado;curso_profissionalizante;nao;nao;nao;train
39013;41;autonomo;casado;ensino_superior;nao;desconhecido;desconhecido;train
39014;26;administrativo;solteiro;ensino_superior;nao;sim;nao;train
39015;65;gestao;casado;desconhecido;nao;nao;nao;train
39016;32;estudante;casado;ensino_medio;nao;sim;nao;train
39017;32;estudante;casado;ensino_medio;nao;sim;nao;train
39018;70;aposentado;divorciado_ou_viuvo;basico_9_anos;nao;nao;nao;validation
39019;65;gestao;casado;desconhecido;nao;sim;nao;test
39020;37;gestao;casado;desconhecido;nao;nao;nao;train
39021;64;trabalhador_domestico;casado;basico_4_anos;nao;sim;sim;train
39022;56;aposentado;casado;basico_4_anos;nao;nao;nao;validation
39023;51;desempregado;divorciado_ou_viuvo;ensino_medio;nao;nao;nao;train
39024;55;administrativo;casado;curso_profissionalizante;nao;sim;nao;train
39025;29;desempregado;casado;basico_4_anos;nao;nao;nao;train
39026;71;aposentado;casado;desconhecido;nao;sim;sim;test
39027;64;trabalhador_domestico;casado;basico_4_anos;nao;nao;nao;train
39028;64;trabalhador_domestico;casado;basico_4_anos;nao;nao;nao;train
39029;64;trabalhador_domestico;casado;basico_4_anos;nao;nao;nao;train
39030;64;trabalhador_domestico;casado;basico_4_anos;nao;nao;sim;train
39031;56;aposentado;casado;basico_4_anos;nao;nao;nao;train
39032;62;trabalhador_domestico;casado;curso_profissionalizante;nao;sim;nao;train
39033;81;aposentado;divorciado_ou_viuvo;basico_4_anos;nao;sim;nao;train
39034;61;administrativo;casado;ensino_superior;nao;nao;nao;train
39035;57;administrativo;solteiro;ensino_medio;nao;nao;nao;train
39036;54;tecnico;divorciado_ou_viuvo;curso_profissionalizante;nao;sim;nao;train
39037;18;estudante;solteiro;basico_9_anos;nao;sim;nao;validation
39038;48;tecnico;casado;curso_profissionalizante;nao;sim;sim;train
39039;74;aposentado;divorciado_ou_viuvo;ensino_medio;nao;sim;sim;train
39040;18;estudante;solteiro;basico_9_anos;nao;sim;nao;test
39041;63;tecnico;casado;desconhecido;nao;sim;nao;test
39042;85;aposentado;divorciado_ou_viuvo;basico_4_anos;desconhecido;sim;nao;train
39043;84;aposentado;casado;ensino_medio;nao;nao;nao;test
39044;85;aposentado;divorciado_ou_viuvo;basico_4_anos;desconhecido;sim;nao;train
39045;59;aposentado;casado;curso_profissionalizante;nao;nao;nao;test
39046;46;administrativo;solteiro;ensino_superior;nao;sim;sim;train
39047;56;operario;casado;basico_4_anos;desconhecido;sim;nao;train
39048;43;administrativo;casado;ensino_medio;nao;sim;nao;train
39049;55;servicos;casado;basico_9_anos;nao;sim;nao;test
39050;70;aposentado;casado;basico_4_anos;nao;sim;nao;validation
39051;56;administrativo;divorciado_ou_viuvo;desconhecido;nao;nao;nao;test
39052;64;aposentado;casado;ensino_medio;nao;sim;nao;train
39053;70;aposentado;casado;basico_4_anos;nao;nao;nao;train
39054;47;trabalhador_domestico;casado;basico_9_anos;nao;sim;nao;validation
39055;68;gestao;casado;basico_9_anos;nao;sim;nao;train
39056;76;aposentado;casado;ensino_superior;nao;nao;nao;train
39057;68;tecnico;casado;desconhecido;nao;nao;nao;train
39058;18;estudante;solteiro;basico_9_anos;nao;nao;nao;train
39059;76;aposentado;casado;ensino_superior;nao;sim;sim;train
39060;19;estudante;solteiro;ensino_medio;nao;sim;nao;train
39061;24;estudante;solteiro;ensino_medio;nao;sim;nao;train
39062;76;aposentado;casado;ensino_superior;nao;nao;sim;validation
39063;76;aposentado;casado;ensino_superior;nao;desconhecido;desconhecido;train
39064;38;desempregado;solteiro;ensino_medio;nao;sim;nao;train
39065;28;administrativo;solteiro;ensino_superior;nao;sim;sim;train
39066;21;estudante;solteiro;ensino_superior;nao;sim;nao;validation
39067;52;tecnico;casado;ensino_medio;nao;nao;nao;train
39068;23;operario;solteiro;ensino_medio;nao;sim;nao;train
39069;30;autonomo;solteiro;ensino_superior;nao;sim;sim;train
39070;55;empreendedor;divorciado_ou_viuvo;basico_9_anos;nao;nao;nao;train
39071;36;administrativo;casado;ensino_superior;nao;sim;nao;train
39072;42;administrativo;casado;ensino_superior;nao;nao;nao;train
39073;29;administrativo;casado;ensino_superior;nao;sim;nao;train
39074;26;estudante;solteiro;ensino_superior;nao;nao;nao;train
39075;43;gestao;casado;desconhecido;nao;sim;nao;train
39076;29;administrativo;casado;ensino_superior;nao;nao;nao;train
39077;29;tecnico;solteiro;ensino_superior;nao;sim;nao;train
39078;28;desempregado;solteiro;ensino_medio;nao;sim;nao;validation
39079;31;administrativo;casado;curso_profissionalizante;nao;nao;sim;train
39080;51;tecnico;casado;curso_profissionalizante;nao;nao;sim;train
39081;23;estudante;solteiro;basico_9_anos;nao;sim;nao;train
39082;27;estudante;solteiro;ensino_medio;nao;sim;nao;train
39083;23;estudante;solteiro;basico_9_anos;nao;sim;nao;train
39084;50;administrativo;casado;ensino_superior;nao;sim;nao;validation
39085;27;tecnico;solteiro;ensino_superior;nao;sim;nao;train
39086;23;estudante;solteiro;basico_9_anos;nao;sim;nao;train
39087;62;aposentado;casado;ensino_superior;nao;sim;nao;train
39088;28;estudante;solteiro;desconhecido;nao;sim;nao;validation
39089;57;administrativo;casado;desconhecido;nao;sim;nao;train
39090;41;administrativo;casado;ensino_superior;nao;sim;nao;train
39091;35;operario;casado;basico_9_anos;nao;nao;sim;train
39092;41;administrativo;casado;ensino_superior;nao;nao;nao;train
39093;41;administrativo;casado;ensino_superior;nao;sim;nao;train
39094;76;aposentado;divorciado_ou_viuvo;curso_profissionalizante;nao;sim;nao;train
39095;35;operario;casado;basico_9_anos;nao;sim;nao;test
39096;45;administrativo;casado;ensino_superior;nao;nao;nao;train
39097;35;desempregado;casado;curso_profissionalizante;nao;sim;sim;validation
39098;41;administrativo;solteiro;ensino_superior;nao;sim;sim;train
39099;46;tecnico;casado;curso_profissionalizante;nao;sim;nao;test
39100;22;tecnico;solteiro;curso_profissionalizante;nao;sim;nao;train
39101;63;aposentado;casado;curso_profissionalizante;nao;nao;nao;train
39102;59;autonomo;casado;ensino_superior;nao;nao;nao;validation
39103;53;administrativo;casado;ensino_superior;nao;sim;sim;train
39104;37;administrativo;casado;ensino_superior;nao;nao;sim;train
39105;35;desempregado;casado;curso_profissionalizante;nao;sim;nao;train
39106;39;desempregado;solteiro;ensino_superior;nao;sim;nao;train
39107;53;administrativo;casado;ensino_superior;nao;sim;sim;train
39108;30;estudante;solteiro;ensino_superior;nao;sim;nao;test
39109;46;desconhecido;solteiro;desconhecido;desconhecido;sim;nao;validation
39110;63;aposentado;casado;curso_profissionalizante;nao;nao;nao;train
39111;32;autonomo;solteiro;ensino_superior;nao;sim;nao;train
39112;35;gestao;divorciado_ou_viuvo;ensino_superior;nao;nao;nao;train
39113;40;autonomo;casado;ensino_superior;nao;nao;sim;train
39114;34;administrativo;casado;ensino_superior;nao;sim;nao;train
39115;29;gestao;casado;ensino_superior;nao;sim;nao;train
39116;73;aposentado;divorciado_ou_viuvo;ensino_medio;nao;sim;nao;train
39117;43;operario;casado;basico_9_anos;nao;sim;nao;train
39118;26;tecnico;solteiro;ensino_superior;nao;sim;nao;test
39119;27;tecnico;solteiro;ensino_superior;nao;sim;nao;train
39120;32;administrativo;solteiro;ensino_superior;nao;sim;nao;train
39121;34;administrativo;casado;ensino_superior;nao;nao;sim;test
39122;32;administrativo;solteiro;ensino_superior;nao;sim;nao;test
39123;27;tecnico;solteiro;ensino_superior;nao;sim;nao;validation
39124;35;administrativo;casado;ensino_superior;nao;nao;nao;test
39125;73;aposentado;divorciado_ou_viuvo;ensino_medio;nao;nao;sim;train
39126;51;operario;casado;curso_profissionalizante;nao;sim;nao;train
39127;31;estudante;casado;ensino_medio;nao;sim;nao;train
39128;39;administrativo;casado;ensino_medio;nao;sim;nao;train
39129;59;gestao;casado;ensino_superior;nao;nao;nao;train
39130;59;gestao;casado;ensino_superior;nao;sim;nao;test
39131;39;administrativo;solteiro;ensino_superior;nao;sim;nao;validation
39132;60;tecnico;casado;ensino_superior;nao;sim;nao;train
39133;30;operario;casado;ensino_medio;nao;sim;nao;validation
39134;78;aposentado;divorciado_ou_viuvo;curso_profissionalizante;nao;sim;nao;train
39135;66;aposentado;casado;basico_4_anos;nao;sim;nao;validation
39136;66;aposentado;casado;curso_profissionalizante;nao;nao;sim;train
39137;31;administrativo;divorciado_ou_viuvo;curso_profissionalizante;nao;sim;nao;train
39138;30;operario;casado;ensino_medio;nao;nao;nao;train
39139;30;tecnico;casado;curso_profissionalizante;nao;sim;nao;validation
39140;30;tecnico;casado;curso_profissionalizante;nao;sim;sim;train
39141;27;tecnico;casado;curso_profissionalizante;nao;nao;sim;train
39142;30;tecnico;casado;curso_profissionalizante;nao;sim;nao;test
39143;31;administrativo;casado;ensino_superior;nao;desconhecido;desconhecido;train
39144;66;aposentado;casado;curso_profissionalizante;nao;nao;nao;train
39145;66;aposentado;casado;curso_profissionalizante;nao;nao;nao;test
39146;53;tecnico;casado;ensino_medio;nao;sim;nao;train
39147;27;desconhecido;solteiro;ensino_superior;nao;nao;nao;test
39148;19;estudante;solteiro;basico_6_anos;nao;sim;nao;test
39149;31;administrativo;divorciado_ou_viuvo;curso_profissionalizante;nao;sim;nao;train
39150;25;operario;solteiro;basico_6_anos;nao;nao;nao;train
39151;35;servicos;solteiro;ensino_medio;nao;sim;nao;validation
39152;30;tecnico;casado;curso_profissionalizante;nao;sim;nao;train
39153;33;administrativo;casado;ensino_superior;nao;sim;nao;train
39154;21;estudante;solteiro;basico_9_anos;nao;nao;nao;train
39155;38;operario;solteiro;ensino_medio;nao;nao;nao;test
39156;38;operario;solteiro;ensino_medio;nao;sim;nao;train
39157;24;administrativo;solteiro;ensino_superior;nao;sim;nao;test
39158;38;operario;solteiro;ensino_medio;nao;sim;nao;train
39159;51;gestao;casado;ensino_superior;nao;nao;nao;validation
39160;37;administrativo;solteiro;ensino_medio;nao;nao;nao;train
39161;21;estudante;solteiro;basico_9_anos;nao;sim;nao;test
39162;36;administrativo;casado;ensino_medio;nao;sim;nao;train
39163;54;tecnico;solteiro;ensino_superior;nao;sim;nao;train
39164;36;gestao;solteiro;ensino_superior;nao;nao;nao;validation
39165;34;tecnico;solteiro;ensino_superior;nao;sim;sim;train
39166;37;administrativo;solteiro;ensino_superior;nao;sim;nao;train
39167;34;tecnico;solteiro;ensino_superior;nao;sim;nao;train
39168;52;servicos;casado;ensino_medio;desconhecido;sim;nao;train
39169;34;administrativo;casado;curso_profissionalizante;nao;nao;sim;train
39170;34;tecnico;solteiro;ensino_superior;nao;nao;nao;train
39171;36;gestao;casado;ensino_superior;nao;nao;nao;train
39172;53;administrativo;divorciado_ou_viuvo;ensino_superior;nao;nao;nao;validation
39173;53;administrativo;divorciado_ou_viuvo;ensino_superior;nao;sim;sim;train
39174;25;operario;solteiro;basico_9_anos;nao;nao;nao;train
39175;55;administrativo;casado;ensino_superior;nao;sim;nao;test
39176;25;operario;solteiro;basico_9_anos;nao;nao;nao;test
39177;66;aposentado;divorciado_ou_viuvo;basico_4_anos;nao;sim;nao;train
39178;53;administrativo;divorciado_ou_viuvo;ensino_superior;nao;sim;nao;train
39179;34;administrativo;casado;curso_profissionalizante;nao;sim;nao;validation
39180;25;estudante;solteiro;ensino_superior;nao;sim;nao;train
39181;64;aposentado;casado;ensino_superior;nao;nao;nao;train
39182;34;operario;casado;ensino_medio;nao;sim;nao;validation
