event_id;mes_contato;dia_semana;resultado_campanha_anterior;dias_desde_ultimo_contato;contatos_campanhas_anteriores;tentativas_anteriores_campanha_atual;taxa_variacao_emprego;indice_precos_consumidor;indice_confianca_consumidor;euribor_3_meses;numero_empregados;nunca_contatado_anteriormente;canal_contato;resultado
28817;abr;qui;fracasso;;1;2;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28819;abr;qui;inexistente;;0;1;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28820;abr;qui;inexistente;;0;1;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28821;abr;qui;inexistente;;0;1;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28822;abr;qui;inexistente;;0;1;-1.8;93.075;-47.1;1.41;5099.1;1;telefone;0
28823;abr;qui;inexistente;;0;1;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28825;abr;qui;fracasso;;1;0;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28826;abr;qui;fracasso;;1;2;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28827;abr;qui;fracasso;;1;1;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28828;abr;qui;fracasso;;1;3;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28830;abr;qui;fracasso;;1;2;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28831;abr;qui;sucesso;5.0;1;0;-1.8;93.075;-47.1;1.41;5099.1;0;celular;0
28834;abr;qui;fracasso;;1;1;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28835;abr;qui;inexistente;;0;2;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28836;abr;qui;inexistente;;0;1;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28837;abr;qui;inexistente;;0;0;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28838;abr;qui;inexistente;;0;0;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28839;abr;qui;inexistente;;0;0;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28840;abr;qui;inexistente;;0;2;-1.8;93.075;-47.1;1.41;5099.1;1;telefone;1
28842;abr;qui;inexistente;;0;0;-1.8;93.075;-47.1;1.41;5099.1;1;celular;1
28843;abr;qui;inexistente;;0;1;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28845;abr;qui;sucesso;10.0;1;0;-1.8;93.075;-47.1;1.41;5099.1;0;celular;0
28846;abr;qui;inexistente;;0;0;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28848;abr;qui;inexistente;;0;0;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28850;abr;qui;inexistente;;0;0;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28851;abr;qui;inexistente;;0;3;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28853;abr;qui;inexistente;;0;0;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28854;abr;qui;inexistente;;0;0;-1.8;93.075;-47.1;1.41;5099.1;1;telefone;0
28856;abr;qui;inexistente;;0;0;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28858;abr;qui;inexistente;;0;1;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28859;abr;qui;inexistente;;0;0;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28861;abr;qui;inexistente;;0;0;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28862;abr;qui;inexistente;;0;6;-1.8;93.075;-47.1;1.41;5099.1;1;telefone;0
28863;abr;qui;inexistente;;0;4;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28865;abr;qui;fracasso;;1;1;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28866;abr;qui;inexistente;;0;0;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28867;abr;qui;fracasso;;1;0;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28868;abr;qui;inexistente;;0;0;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28869;abr;qui;fracasso;;1;0;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28872;abr;qui;fracasso;;1;0;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28875;abr;qui;fracasso;;1;0;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28876;abr;qui;fracasso;;1;0;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28879;abr;qui;fracasso;;1;0;-1.8;93.075;-47.1;1.41;5099.1;1;celular;1
28880;abr;qui;inexistente;;0;0;-1.8;93.075;-47.1;1.41;5099.1;1;celular;0
28881;abr;sex;fracasso;;1;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28882;abr;sex;inexistente;;0;3;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28883;abr;sex;inexistente;;0;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28885;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28886;abr;sex;inexistente;;0;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28890;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28891;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28893;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28894;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28895;abr;sex;inexistente;;0;3;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28896;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28897;abr;sex;inexistente;;0;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28899;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28900;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28901;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28903;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;1
28905;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28906;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28907;abr;sex;inexistente;;0;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28910;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28911;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28912;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28913;abr;sex;inexistente;;0;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28915;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;telefone;0
28916;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28917;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28918;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28919;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28920;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28922;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28926;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28931;abr;sex;inexistente;;0;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28932;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28933;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28934;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28935;abr;sex;inexistente;;0;2;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28936;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28938;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28939;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28940;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;1
28941;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28942;abr;sex;fracasso;;1;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28943;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28944;abr;sex;inexistente;;0;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28945;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28946;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28948;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;1
28949;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28951;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28952;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28954;abr;sex;inexistente;;0;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28955;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28956;abr;sex;fracasso;;1;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28957;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;1
28961;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28963;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28964;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28965;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28967;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28968;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28969;abr;sex;inexistente;;0;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28970;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28972;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28973;abr;sex;fracasso;;2;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28974;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28975;abr;sex;inexistente;;0;2;-1.8;93.075;-47.1;1.405;5099.1;1;telefone;0
28976;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;1
28979;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28980;abr;sex;inexistente;;0;2;-1.8;93.075;-47.1;1.405;5099.1;1;celular;1
28981;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28982;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28985;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28986;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28987;abr;sex;inexistente;;0;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28988;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28989;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28990;abr;sex;inexistente;;0;2;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28992;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28994;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28995;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28996;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
28997;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29001;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29002;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29006;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29007;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29009;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29010;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29012;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29014;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29016;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29018;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29019;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29021;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29022;abr;sex;fracasso;;1;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29023;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29024;abr;sex;inexistente;;0;2;-1.8;93.075;-47.1;1.405;5099.1;1;celular;1
29025;abr;sex;fracasso;;1;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29026;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29027;abr;sex;inexistente;;0;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29030;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29031;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29033;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29034;abr;sex;inexistente;;0;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29037;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29038;abr;sex;inexistente;;0;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29039;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29040;abr;sex;fracasso;;2;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29041;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29042;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29043;abr;sex;inexistente;;0;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29044;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;1
29046;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;telefone;0
29047;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29048;abr;sex;fracasso;;1;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29049;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29051;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29052;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;1
29054;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29055;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29056;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29059;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29060;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29061;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29064;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29065;abr;sex;inexistente;;0;2;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29067;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29068;abr;sex;inexistente;;0;5;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29072;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;telefone;0
29073;abr;sex;inexistente;;0;4;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29074;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;telefone;0
29075;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29076;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29077;abr;sex;inexistente;;0;2;-1.8;93.075;-47.1;1.405;5099.1;1;celular;1
29078;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29079;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29082;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29083;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29084;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29085;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29086;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29087;abr;sex;inexistente;;0;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29088;abr;sex;inexistente;;0;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;1
29089;abr;sex;inexistente;;0;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29091;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29092;abr;sex;inexistente;;0;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29093;abr;sex;inexistente;;0;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29094;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29095;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;1
29097;abr;sex;fracasso;;1;6;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29099;abr;sex;inexistente;;0;2;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29100;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29103;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;telefone;0
29104;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29105;abr;sex;inexistente;;0;2;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29106;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;telefone;0
29107;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29108;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29109;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29112;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29113;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29114;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29115;abr;sex;inexistente;;0;2;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29116;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29117;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;1
29118;abr;sex;fracasso;;1;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29120;abr;sex;inexistente;;0;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29122;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29124;abr;sex;inexistente;;0;2;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29125;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29126;abr;sex;fracasso;;2;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29128;abr;sex;inexistente;;0;3;-1.8;93.075;-47.1;1.405;5099.1;1;telefone;0
29129;abr;sex;inexistente;;0;2;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29132;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29133;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29134;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29135;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29136;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29137;abr;sex;inexistente;;0;3;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29138;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29141;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29142;abr;sex;inexistente;;0;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29143;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29144;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29145;abr;sex;fracasso;;2;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29146;abr;sex;inexistente;;0;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29147;abr;sex;inexistente;;0;7;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29148;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29150;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29151;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29152;abr;sex;inexistente;;0;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29155;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29157;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29160;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29161;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29163;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29165;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29166;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29167;abr;sex;sucesso;6.0;1;0;-1.8;93.075;-47.1;1.405;5099.1;0;celular;1
29170;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29172;abr;sex;inexistente;;0;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29173;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;1
29176;abr;sex;inexistente;;0;3;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29178;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29180;abr;sex;fracasso;;1;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29181;abr;sex;fracasso;;1;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;1
29182;abr;sex;inexistente;;0;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29183;abr;sex;inexistente;;0;2;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29185;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29188;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29190;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29192;abr;sex;inexistente;;0;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29193;abr;sex;inexistente;;0;2;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29194;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29195;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29196;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29198;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29199;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29200;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29201;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29202;abr;sex;fracasso;;2;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29205;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29207;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;telefone;0
29208;abr;sex;inexistente;;0;2;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29209;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;1
29212;abr;sex;fracasso;;1;2;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29214;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29215;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29218;abr;sex;fracasso;;1;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29219;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;1
29220;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29222;abr;sex;fracasso;;1;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29223;abr;sex;fracasso;;1;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29225;abr;sex;inexistente;;0;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29226;abr;sex;inexistente;;0;2;-1.8;93.075;-47.1;1.405;5099.1;1;celular;1
29227;abr;sex;inexistente;;0;1;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29230;abr;sex;inexistente;;0;0;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
29231;abr;sex;inexistente;;0;2;-1.8;93.075;-47.1;1.405;5099.1;1;celular;0
